epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,898.476,0.6869,0.73829,1.64137,0.96211,0.98637,0.995,0.89759,0.57456,0.45491,1.91515,0.000182054,0.000182054,0.000182054
22,940.845,0.69361,0.75326,1.68464,0.94721,0.99659,0.99294,0.89791,0.60231,0.43981,1.61111,0.000179807,0.000179807,0.000179807
23,983.815,0.68132,0.72208,1.65211,0.91049,0.99795,0.99294,0.90048,0.56787,0.4335,1.82241,0.000177559,0.000177559,0.000177559
24,1026.6,0.6774,0.72522,1.64616,0.94044,0.96526,0.9885,0.886,0.61458,0.47339,1.50161,0.000175312,0.000175312,0.000175312
25,1069.22,0.67423,0.69236,1.62677,0.95407,0.98533,0.995,0.90213,0.56514,0.44063,1.63282,0.000173065,0.000173065,0.000173065
26,1111.81,0.67778,0.70113,1.66867,0.92837,0.98468,0.99375,0.89982,0.55193,0.43907,1.75923,0.000170817,0.000170817,0.000170817
27,1154.56,0.66307,0.68357,1.63325,0.94635,0.99351,0.99333,0.89651,0.63192,0.43384,1.64013,0.00016857,0.00016857,0.00016857
28,1197.91,0.65637,0.69379,1.60875,0.95083,0.98294,0.995,0.90397,0.53622,0.44217,1.94003,0.000166323,0.000166323,0.000166323
29,1241.24,0.65046,0.68557,1.61023,0.95603,0.98771,0.99192,0.90176,0.5578,0.43028,1.71398,0.000164076,0.000164076,0.000164076
30,1284.5,0.63397,0.63952,1.5978,0.9634,0.99057,0.99417,0.91097,0.57186,0.42347,1.7133,0.000161828,0.000161828,0.000161828
31,1327.04,0.64994,0.65005,1.6357,0.95182,0.98389,0.99375,0.91767,0.49559,0.39817,1.41159,0.000159581,0.000159581,0.000159581
32,1369.74,0.65687,0.64523,1.63666,0.95564,0.97457,0.99343,0.89297,0.54688,0.40308,1.48088,0.000157334,0.000157334,0.000157334
33,1412.29,0.64924,0.65956,1.59893,0.95252,0.9671,0.99172,0.90656,0.52534,0.4315,1.69563,0.000155086,0.000155086,0.000155086
34,1455.02,0.62905,0.63466,1.59017,0.91067,0.99827,0.995,0.91521,0.52136,0.39283,1.81817,0.000152839,0.000152839,0.000152839
35,1499.28,0.62326,0.61602,1.56732,0.9564,0.98953,0.99375,0.91342,0.5087,0.39432,2.01287,0.000150592,0.000150592,0.000150592
36,1545.84,0.63209,0.61878,1.58863,0.94778,0.99055,0.99375,0.90722,0.53578,0.41317,1.83481,0.000148344,0.000148344,0.000148344
37,1591.58,0.63045,0.61695,1.55761,0.94696,0.99125,0.99135,0.90936,0.50252,0.39313,1.90242,0.000146097,0.000146097,0.000146097
38,1634.86,0.61348,0.59518,1.5539,0.95197,0.99264,0.995,0.91642,0.53013,0.39397,1.97304,0.00014385,0.00014385,0.00014385
39,1677.57,0.61805,0.6081,1.56813,0.95257,0.98848,0.99417,0.92064,0.50525,0.38579,1.8743,0.000141603,0.000141603,0.000141603
40,1720.16,0.61241,0.5969,1.59652,0.96801,0.98991,0.995,0.92546,0.48861,0.35314,1.50038,0.000139355,0.000139355,0.000139355
41,1765.67,0.61716,0.58215,1.55611,0.95921,0.98823,0.99375,0.91069,0.49863,0.37297,1.47882,0.000137108,0.000137108,0.000137108
42,1810.11,0.6137,0.5875,1.57514,0.9476,0.99455,0.99287,0.90953,0.51903,0.38797,2.08915,0.000134861,0.000134861,0.000134861
43,1853.04,0.5941,0.5715,1.55233,0.95559,0.99931,0.995,0.91911,0.51907,0.38332,1.7858,0.000132613,0.000132613,0.000132613
44,1895.78,0.60677,0.57181,1.54701,0.95998,0.99629,0.995,0.91895,0.53556,0.39228,1.44213,0.000130366,0.000130366,0.000130366
45,1938.47,0.61097,0.58514,1.56498,0.94306,0.98723,0.995,0.92834,0.48046,0.36955,1.43353,0.000128119,0.000128119,0.000128119
46,1980.94,0.58369,0.56398,1.53241,0.9649,1,0.995,0.92048,0.53004,0.38609,1.47801,0.000125871,0.000125871,0.000125871
47,2023.62,0.59247,0.55514,1.5633,0.96677,0.9918,0.995,0.91549,0.5496,0.38405,1.58326,0.000123624,0.000123624,0.000123624
48,2065.97,0.59062,0.55574,1.54348,0.95355,0.99358,0.99294,0.91186,0.55657,0.3805,1.42754,0.000121377,0.000121377,0.000121377
49,2108.5,0.58445,0.55687,1.53091,0.95607,0.99177,0.995,0.91939,0.5242,0.41135,1.63703,0.00011913,0.00011913,0.00011913
50,2150.97,0.59225,0.55672,1.50854,0.96035,0.98303,0.995,0.92772,0.52903,0.38597,1.531,0.000116882,0.000116882,0.000116882
51,2193.7,0.58366,0.53145,1.50067,0.96022,0.97984,0.995,0.9318,0.48312,0.35265,1.60801,0.000114635,0.000114635,0.000114635
52,2236.24,0.56959,0.54523,1.53,0.95937,0.99753,0.995,0.92462,0.47546,0.34616,1.34157,0.000112388,0.000112388,0.000112388
53,2278.77,0.57574,0.5452,1.51848,0.95546,0.98157,0.99173,0.92343,0.49188,0.36209,1.94538,0.00011014,0.00011014,0.00011014
54,2321.47,0.57065,0.53621,1.50072,0.96312,0.99424,0.995,0.91981,0.53362,0.38156,1.60697,0.000107893,0.000107893,0.000107893
55,2364.01,0.57372,0.53257,1.51334,0.96552,0.99463,0.995,0.91845,0.49337,0.36156,1.93739,0.000105646,0.000105646,0.000105646
56,2406.23,0.55362,0.52796,1.49114,0.96152,0.994,0.995,0.93206,0.45966,0.35433,2.08568,0.000103398,0.000103398,0.000103398
57,2449.35,0.5743,0.53046,1.50712,0.97062,0.99156,0.995,0.92389,0.51348,0.36414,1.59221,0.000101151,0.000101151,0.000101151
58,2491.79,0.56054,0.52503,1.51258,0.94903,0.98481,0.995,0.92971,0.47776,0.37389,1.75736,9.89039e-05,9.89039e-05,9.89039e-05
59,2534.44,0.55556,0.51504,1.49894,0.96818,0.99122,0.99443,0.9308,0.47614,0.36412,1.70967,9.66566e-05,9.66566e-05,9.66566e-05
60,2577.22,0.55394,0.51279,1.4806,0.9659,0.99389,0.995,0.93053,0.46218,0.35318,1.76238,9.44093e-05,9.44093e-05,9.44093e-05
61,2619.67,0.56342,0.52784,1.46788,0.96638,0.99301,0.995,0.93226,0.45518,0.33071,1.351,9.2162e-05,9.2162e-05,9.2162e-05
62,2662.2,0.55677,0.51507,1.47459,0.96833,0.99499,0.995,0.92816,0.47581,0.35344,1.33571,8.99147e-05,8.99147e-05,8.99147e-05
63,2704.38,0.54388,0.50621,1.46693,0.96809,0.99688,0.995,0.93229,0.46665,0.36413,1.3761,8.76674e-05,8.76674e-05,8.76674e-05
64,2746.9,0.54967,0.51441,1.48804,0.96745,0.98962,0.995,0.92784,0.50265,0.38462,1.53719,8.54201e-05,8.54201e-05,8.54201e-05
65,2789.5,0.55394,0.52071,1.48558,0.97004,0.99917,0.995,0.92758,0.48902,0.36515,1.48389,8.31728e-05,8.31728e-05,8.31728e-05
66,2831.97,0.54815,0.50319,1.46674,0.96806,0.99772,0.995,0.93018,0.44872,0.32854,1.3983,8.09255e-05,8.09255e-05,8.09255e-05
67,2874.9,0.53137,0.49958,1.44721,0.96693,0.99622,0.995,0.93178,0.49681,0.35994,1.48133,7.86782e-05,7.86782e-05,7.86782e-05
68,2917.68,0.53573,0.50121,1.48846,0.96946,0.99126,0.99456,0.92655,0.47887,0.36239,1.57527,7.64309e-05,7.64309e-05,7.64309e-05
69,2960.45,0.52889,0.49006,1.446,0.9634,0.99008,0.99443,0.93309,0.44224,0.32858,1.32867,7.41836e-05,7.41836e-05,7.41836e-05
70,3003.24,0.5371,0.49458,1.47766,0.96711,0.99718,0.995,0.93446,0.46763,0.33875,1.79787,7.19363e-05,7.19363e-05,7.19363e-05
71,3045.9,0.53222,0.49488,1.47666,0.9661,1,0.995,0.93514,0.44294,0.32835,1.92298,6.9689e-05,6.9689e-05,6.9689e-05
72,3089.03,0.51991,0.48952,1.45375,0.96461,0.99212,0.995,0.93455,0.53433,0.35699,1.51213,6.74417e-05,6.74417e-05,6.74417e-05
73,3132.06,0.52347,0.48209,1.4354,0.96465,0.9949,0.995,0.93619,0.43266,0.3229,1.28986,6.51944e-05,6.51944e-05,6.51944e-05
74,3174.69,0.53024,0.48864,1.45053,0.96359,0.99294,0.995,0.94166,0.43113,0.31695,1.33162,6.29471e-05,6.29471e-05,6.29471e-05
75,3217.42,0.51834,0.48065,1.43051,0.96951,0.995,0.995,0.94181,0.42359,0.3166,1.316,6.06998e-05,6.06998e-05,6.06998e-05
76,3260.35,0.51629,0.48796,1.42292,0.96928,0.99149,0.995,0.93493,0.44389,0.32551,1.32154,5.84525e-05,5.84525e-05,5.84525e-05
77,3303.05,0.51952,0.48029,1.44236,0.97298,0.99339,0.995,0.93947,0.44393,0.34009,1.74833,5.62052e-05,5.62052e-05,5.62052e-05
78,3345.97,0.5192,0.47698,1.45807,0.9656,0.99793,0.995,0.93502,0.41825,0.31132,1.30654,5.39579e-05,5.39579e-05,5.39579e-05
79,3388.48,0.514,0.47418,1.42991,0.97158,0.99461,0.995,0.93555,0.46644,0.34334,1.51643,5.17106e-05,5.17106e-05,5.17106e-05
80,3431.3,0.51414,0.465,1.43698,0.96863,0.9984,0.995,0.93892,0.43068,0.32459,1.96352,4.94633e-05,4.94633e-05,4.94633e-05
81,3474.44,0.51706,0.48043,1.43093,0.97221,0.99808,0.995,0.9329,0.52863,0.34537,1.51221,4.7216e-05,4.7216e-05,4.7216e-05
82,3518.74,0.50282,0.46342,1.42879,0.96829,0.99412,0.995,0.93622,0.49857,0.35751,1.54773,4.49687e-05,4.49687e-05,4.49687e-05
83,3562.63,0.51788,0.46652,1.44707,0.96899,1,0.995,0.93977,0.44054,0.32859,1.37673,4.27214e-05,4.27214e-05,4.27214e-05
84,3605.22,0.50237,0.463,1.41693,0.97139,0.99405,0.995,0.93741,0.43621,0.32673,1.91499,4.04741e-05,4.04741e-05,4.04741e-05
85,3647.81,0.51115,0.4717,1.44794,0.97144,0.99821,0.995,0.93771,0.46079,0.34233,1.6777,3.82268e-05,3.82268e-05,3.82268e-05
