epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,260.138,0.68963,0.84047,1.50723,0.9271,0.96361,0.9908,0.88856,0.51757,0.44732,1.4506,0.000200032,0.000200032,0.000200032
14,277.459,0.67206,0.82058,1.48379,0.93295,0.98856,0.995,0.9084,0.48343,0.43397,1.45172,0.000197785,0.000197785,0.000197785
15,294.946,0.66165,0.76556,1.46631,0.95713,0.97962,0.99443,0.91079,0.46698,0.40731,1.44711,0.000195538,0.000195538,0.000195538
16,312.141,0.65728,0.77369,1.45939,0.90752,0.95997,0.98657,0.88985,0.50114,0.50255,1.41321,0.00019329,0.00019329,0.00019329
17,329.482,0.65301,0.74157,1.45939,0.95423,0.97739,0.995,0.90841,0.49329,0.42201,1.63366,0.000191043,0.000191043,0.000191043
18,346.98,0.65612,0.75146,1.45151,0.93374,0.98284,0.99296,0.90806,0.48197,0.4157,1.4934,0.000188796,0.000188796,0.000188796
19,364.308,0.62733,0.71461,1.44232,0.94701,0.98227,0.995,0.91055,0.48019,0.42451,1.49106,0.000186549,0.000186549,0.000186549
20,381.985,0.61866,0.69106,1.43974,0.94941,0.98412,0.995,0.91322,0.46403,0.38847,1.50067,0.000184301,0.000184301,0.000184301
21,399.327,0.62611,0.68855,1.42822,0.95216,0.98075,0.995,0.9149,0.46067,0.39205,1.44211,0.000182054,0.000182054,0.000182054
22,416.738,0.61326,0.66774,1.43486,0.96059,0.98585,0.9945,0.90795,0.46718,0.39379,1.51039,0.000179807,0.000179807,0.000179807
23,433.859,0.61258,0.65448,1.41587,0.95322,0.97482,0.9873,0.91572,0.45485,0.38898,1.50299,0.000177559,0.000177559,0.000177559
24,451.256,0.60695,0.64985,1.41005,0.9636,0.98828,0.995,0.91025,0.44938,0.37774,1.47451,0.000175312,0.000175312,0.000175312
25,468.589,0.59852,0.6463,1.40975,0.92755,0.97275,0.98606,0.91504,0.45462,0.37998,1.4132,0.000173065,0.000173065,0.000173065
26,486.161,0.60373,0.63817,1.41779,0.95651,0.97616,0.995,0.91984,0.46162,0.37935,1.3899,0.000170817,0.000170817,0.000170817
27,503.618,0.59416,0.62606,1.40918,0.95868,0.98787,0.995,0.90725,0.47131,0.38809,1.39479,0.00016857,0.00016857,0.00016857
28,520.917,0.60278,0.63613,1.3961,0.94348,0.98223,0.995,0.91238,0.45318,0.39782,1.43029,0.000166323,0.000166323,0.000166323
29,538.119,0.58252,0.61299,1.39398,0.95151,0.99918,0.995,0.91179,0.44736,0.37522,1.43607,0.000164076,0.000164076,0.000164076
30,555.599,0.59327,0.62128,1.40381,0.95847,0.99537,0.995,0.91178,0.44853,0.37062,1.4088,0.000161828,0.000161828,0.000161828
31,573.21,0.58701,0.60311,1.39011,0.96354,0.99252,0.995,0.9273,0.43291,0.36045,1.4565,0.000159581,0.000159581,0.000159581
32,590.499,0.58547,0.59436,1.40309,0.94801,0.98088,0.99294,0.91555,0.42991,0.3727,1.45468,0.000157334,0.000157334,0.000157334
33,607.797,0.58224,0.60767,1.38084,0.96337,0.99407,0.995,0.92297,0.42905,0.35556,1.39079,0.000155086,0.000155086,0.000155086
34,625.2,0.57259,0.58562,1.38282,0.95235,0.98876,0.9925,0.91277,0.43085,0.36211,1.3962,0.000152839,0.000152839,0.000152839
35,642.484,0.57845,0.59033,1.3979,0.9561,0.98723,0.995,0.92397,0.437,0.36014,1.44704,0.000150592,0.000150592,0.000150592
36,659.885,0.56705,0.58097,1.38759,0.94828,0.98378,0.99473,0.91978,0.43381,0.36336,1.44655,0.000148344,0.000148344,0.000148344
37,677.107,0.5621,0.55921,1.38248,0.9472,0.98762,0.99375,0.92289,0.42536,0.3646,1.43243,0.000146097,0.000146097,0.000146097
38,694.533,0.5624,0.56763,1.37264,0.95543,0.96524,0.995,0.91875,0.44336,0.36269,1.46376,0.00014385,0.00014385,0.00014385
39,711.862,0.57048,0.5723,1.37049,0.96002,0.9592,0.98757,0.90386,0.43401,0.37568,1.30033,0.000141603,0.000141603,0.000141603
40,729.348,0.55208,0.54752,1.3764,0.95703,0.9827,0.99373,0.91872,0.44286,0.35768,1.36696,0.000139355,0.000139355,0.000139355
41,746.904,0.55788,0.55869,1.37209,0.95692,0.98608,0.995,0.92351,0.42272,0.34956,1.38666,0.000137108,0.000137108,0.000137108
42,764.134,0.5498,0.54824,1.35279,0.95667,0.97311,0.99422,0.91608,0.42595,0.35274,1.3485,0.000134861,0.000134861,0.000134861
43,781.176,0.53712,0.53767,1.35028,0.96146,0.98778,0.995,0.92853,0.40646,0.34477,1.29274,0.000132613,0.000132613,0.000132613
44,798.367,0.55314,0.53512,1.36207,0.95852,0.99497,0.995,0.93641,0.40096,0.33557,1.35525,0.000130366,0.000130366,0.000130366
45,815.774,0.53837,0.52733,1.33057,0.96353,0.98119,0.99422,0.93231,0.41049,0.34207,1.32998,0.000128119,0.000128119,0.000128119
46,833.192,0.54123,0.54388,1.36689,0.95523,0.98897,0.99373,0.93453,0.40554,0.33263,1.22938,0.000125871,0.000125871,0.000125871
47,850.384,0.53528,0.53762,1.35292,0.95426,0.98087,0.99375,0.92623,0.39863,0.33783,1.26203,0.000123624,0.000123624,0.000123624
48,867.689,0.52623,0.51462,1.3454,0.95027,0.98614,0.995,0.93273,0.39356,0.33613,1.27424,0.000121377,0.000121377,0.000121377
49,885.004,0.53319,0.52165,1.34152,0.95304,0.98682,0.99294,0.92829,0.41105,0.34145,1.30271,0.00011913,0.00011913,0.00011913
50,902.359,0.53572,0.51998,1.36275,0.94691,0.98864,0.995,0.93759,0.39817,0.33975,1.38149,0.000116882,0.000116882,0.000116882
51,920.018,0.51407,0.49972,1.33837,0.96,0.98301,0.9911,0.93814,0.40507,0.32759,1.36402,0.000114635,0.000114635,0.000114635
52,937.406,0.5355,0.51455,1.34745,0.95965,0.97094,0.995,0.93333,0.40293,0.33661,1.27587,0.000112388,0.000112388,0.000112388
53,954.687,0.51874,0.50598,1.3263,0.95571,0.98758,0.99375,0.94069,0.39482,0.33077,1.34226,0.00011014,0.00011014,0.00011014
54,972.025,0.51688,0.51478,1.3375,0.96564,0.98047,0.995,0.93187,0.40337,0.32469,1.36549,0.000107893,0.000107893,0.000107893
55,989.252,0.53646,0.51274,1.35733,0.93783,0.98737,0.995,0.9327,0.38935,0.3287,1.21728,0.000105646,0.000105646,0.000105646
56,1006.83,0.51322,0.50383,1.32437,0.95192,0.99402,0.99294,0.93374,0.41133,0.3313,1.41076,0.000103398,0.000103398,0.000103398
57,1024.06,0.52546,0.50181,1.35713,0.95974,0.99812,0.995,0.93351,0.40663,0.32275,1.42863,0.000101151,0.000101151,0.000101151
58,1041.31,0.51625,0.50539,1.34926,0.95462,0.99252,0.99375,0.93402,0.39598,0.3307,1.32848,9.89039e-05,9.89039e-05,9.89039e-05
59,1058.89,0.51358,0.50208,1.34056,0.95712,0.99095,0.99395,0.93182,0.39972,0.32618,1.35125,9.66566e-05,9.66566e-05,9.66566e-05
60,1076.6,0.50275,0.504,1.31502,0.96023,0.98506,0.995,0.94191,0.39644,0.31675,1.27375,9.44093e-05,9.44093e-05,9.44093e-05
61,1094.13,0.51182,0.5041,1.33186,0.9656,0.98286,0.99375,0.93326,0.40177,0.32944,1.33853,9.2162e-05,9.2162e-05,9.2162e-05
62,1111.57,0.50244,0.4855,1.319,0.96358,0.98904,0.995,0.92898,0.40156,0.32203,1.38554,8.99147e-05,8.99147e-05,8.99147e-05
63,1128.72,0.50534,0.48476,1.31038,0.95248,0.99387,0.99296,0.93869,0.38806,0.31858,1.30563,8.76674e-05,8.76674e-05,8.76674e-05
64,1145.85,0.50717,0.49343,1.33644,0.95644,0.99905,0.995,0.94111,0.37322,0.31102,1.35125,8.54201e-05,8.54201e-05,8.54201e-05
65,1163.06,0.4978,0.47883,1.31563,0.95867,0.99459,0.995,0.93705,0.38983,0.31892,1.34832,8.31728e-05,8.31728e-05,8.31728e-05
66,1180.68,0.50297,0.48938,1.32402,0.9621,0.98796,0.99294,0.93851,0.37213,0.30816,1.27063,8.09255e-05,8.09255e-05,8.09255e-05
67,1198.02,0.50205,0.4865,1.32362,0.95165,0.99276,0.995,0.93652,0.37511,0.31325,1.27691,7.86782e-05,7.86782e-05,7.86782e-05
68,1215.29,0.49747,0.48553,1.31274,0.95932,0.99501,0.995,0.94657,0.37514,0.30638,1.31502,7.64309e-05,7.64309e-05,7.64309e-05
69,1232.58,0.49723,0.47481,1.31535,0.96725,0.99496,0.995,0.94787,0.38677,0.31508,1.34993,7.41836e-05,7.41836e-05,7.41836e-05
70,1249.94,0.4991,0.48296,1.3169,0.97002,0.99477,0.995,0.94499,0.37826,0.30966,1.3301,7.19363e-05,7.19363e-05,7.19363e-05
71,1267.51,0.49217,0.46684,1.30758,0.96935,0.98852,0.995,0.93841,0.38004,0.31378,1.31779,6.9689e-05,6.9689e-05,6.9689e-05
72,1284.91,0.47843,0.45681,1.30241,0.96795,0.98761,0.995,0.93808,0.37338,0.30613,1.3346,6.74417e-05,6.74417e-05,6.74417e-05
73,1302.42,0.48089,0.45668,1.30116,0.96306,0.99928,0.995,0.94121,0.37392,0.3025,1.34566,6.51944e-05,6.51944e-05,6.51944e-05
74,1319.91,0.47728,0.45351,1.29597,0.96975,0.98787,0.995,0.93737,0.38573,0.31373,1.30418,6.29471e-05,6.29471e-05,6.29471e-05
75,1337.2,0.48134,0.45904,1.29082,0.95868,0.9977,0.995,0.94024,0.37596,0.30718,1.36221,6.06998e-05,6.06998e-05,6.06998e-05
76,1354.84,0.47485,0.45563,1.29035,0.96051,0.99523,0.995,0.93632,0.39432,0.31934,1.35503,5.84525e-05,5.84525e-05,5.84525e-05
77,1371.96,0.4888,0.46426,1.31015,0.9655,0.99537,0.995,0.94606,0.3746,0.30602,1.36673,5.62052e-05,5.62052e-05,5.62052e-05
78,1389.11,0.47868,0.45746,1.30966,0.95817,0.99178,0.995,0.93655,0.37718,0.31344,1.31393,5.39579e-05,5.39579e-05,5.39579e-05
79,1406.29,0.47906,0.45486,1.31551,0.9593,0.99049,0.995,0.93684,0.37658,0.31139,1.30744,5.17106e-05,5.17106e-05,5.17106e-05
80,1423.62,0.48354,0.45982,1.29825,0.96277,0.99438,0.995,0.94703,0.37518,0.31001,1.31531,4.94633e-05,4.94633e-05,4.94633e-05
81,1441.24,0.47982,0.45456,1.31267,0.967,0.98991,0.995,0.94114,0.36983,0.31522,1.31838,4.7216e-05,4.7216e-05,4.7216e-05
82,1458.83,0.47231,0.4493,1.30251,0.96579,0.99428,0.995,0.93896,0.3724,0.3098,1.33974,4.49687e-05,4.49687e-05,4.49687e-05
83,1476.18,0.46574,0.45568,1.29235,0.96385,0.9911,0.995,0.9357,0.37676,0.30863,1.28222,4.27214e-05,4.27214e-05,4.27214e-05
84,1493.21,0.46473,0.43971,1.282,0.96591,0.98872,0.995,0.93861,0.36366,0.30513,1.28588,4.04741e-05,4.04741e-05,4.04741e-05
85,1510.28,0.46067,0.43477,1.28078,0.9658,0.98785,0.995,0.94464,0.36407,0.29999,1.26103,3.82268e-05,3.82268e-05,3.82268e-05
86,1527.82,0.47475,0.45274,1.31255,0.96331,0.99471,0.995,0.94203,0.36661,0.29795,1.27817,3.59795e-05,3.59795e-05,3.59795e-05
87,1545.28,0.46203,0.43463,1.31087,0.96634,0.99348,0.995,0.94155,0.36398,0.29917,1.3038,3.37322e-05,3.37322e-05,3.37322e-05
88,1562.66,0.45926,0.43907,1.28337,0.96214,0.99513,0.995,0.94218,0.36253,0.30035,1.29978,3.14849e-05,3.14849e-05,3.14849e-05
89,1579.85,0.46046,0.43534,1.28237,0.96503,0.99146,0.995,0.9464,0.35881,0.29932,1.33718,2.92376e-05,2.92376e-05,2.92376e-05
90,1597.12,0.45284,0.43463,1.27372,0.95581,0.98748,0.995,0.94495,0.36033,0.30275,1.3234,2.69903e-05,2.69903e-05,2.69903e-05
91,1626.5,0.36615,0.31974,1.147,0.96299,0.99702,0.995,0.94389,0.36099,0.30292,1.32462,2.4743e-05,2.4743e-05,2.4743e-05
92,1644.45,0.35742,0.30969,1.15072,0.96567,0.98839,0.995,0.94067,0.36469,0.30424,1.33062,2.24957e-05,2.24957e-05,2.24957e-05
93,1661.95,0.34967,0.30348,1.13672,0.9665,0.98621,0.995,0.9426,0.35736,0.29871,1.31056,2.02484e-05,2.02484e-05,2.02484e-05
94,1679.2,0.35117,0.30343,1.14406,0.96541,0.98738,0.995,0.93996,0.35492,0.30418,1.29276,1.80011e-05,1.80011e-05,1.80011e-05
95,1696.36,0.34931,0.30294,1.13576,0.96682,0.98564,0.995,0.9446,0.36419,0.29876,1.29946,1.57538e-05,1.57538e-05,1.57538e-05
96,1713.72,0.34405,0.29981,1.12126,0.96585,0.98631,0.995,0.94104,0.3588,0.30056,1.27716,1.35065e-05,1.35065e-05,1.35065e-05
97,1730.92,0.34203,0.30082,1.13324,0.96592,0.99236,0.995,0.94333,0.36464,0.29794,1.29416,1.12592e-05,1.12592e-05,1.12592e-05
98,1748.09,0.3428,0.29818,1.15014,0.96446,0.99365,0.995,0.94652,0.3625,0.29685,1.32079,9.0119e-06,9.0119e-06,9.0119e-06
99,1765.43,0.33549,0.2977,1.12029,0.9654,0.99337,0.995,0.94579,0.36234,0.29806,1.31175,6.7646e-06,6.7646e-06,6.7646e-06
100,1783.14,0.3383,0.29911,1.11032,0.96687,0.98576,0.995,0.94335,0.36296,0.29449,1.27711,4.5173e-06,4.5173e-06,4.5173e-06
